timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date,body_pct,high_pct
1751878800000,0.736,1.118,0.73,0.997,9836092.47,1751882399999,8967355.22127000,55820,5214564.13000000,4756108.14851000,0,2025-07-07 09:00:00,35.46195652173913,51.90217391304349
1751896800000,0.832,0.9,0.828,0.854,1684155.37,1751900399999,1445459.70533000,10231,820111.79000000,705253.91653000,0,2025-07-07 14:00:00,2.644230769230772,8.17307692307693
1751958000000,0.822,1.002,0.819,0.935,5008627.08,1751961599999,4665055.67320000,24402,2696237.86000000,2506743.37464000,0,2025-07-08 07:00:00,13.7469586374696,21.89781021897811
1751961600000,0.936,1.027,0.923,0.966,3847850.75,1751965199999,3804722.17241000,18097,1939960.15000000,1921166.63259000,0,2025-07-08 08:00:00,3.205128205128196,9.722222222222207
1752033600000,0.808,0.894,0.808,0.877,1530594.8,1752037199999,1310419.88268000,8591,806447.98000000,689498.72958000,0,2025-07-09 04:00:00,8.539603960396033,10.64356435643564
1753354800000,0.86,0.905,0.859,0.903,312706.32,1753358399999,278710.21813000,2578,207860.95000000,185148.47324000,0,2025-07-24 11:00:00,5.000000000000004,5.232558139534889
1753646400000,1.044,1.136,1.027,1.028,2057718.89,1753649999999,2220262.72015000,14548,1048092.75000000,1132781.46652000,0,2025-07-27 20:00:00,-1.5325670498084305,8.812260536398453
1754697600000,1.143,1.263,1.132,1.16,1336028.02,1754701199999,1590811.16373000,9179,687585.40000000,820013.64435000,0,2025-08-09 00:00:00,1.4873140857392741,10.498687664041984
1754715600000,1.135,1.318,1.133,1.297,1427289.94,1754719199999,1795284.98422000,13062,851233.99000000,1066980.07665000,0,2025-08-09 05:00:00,14.273127753303957,16.12334801762115
1754719200000,1.297,1.422,1.271,1.378,1287104.49,1754722799999,1732128.81216000,12103,711550.33000000,961153.22575000,0,2025-08-09 06:00:00,6.245181187355433,9.63762528912876
1754730000000,1.285,1.399,1.253,1.373,1187828.32,1754733599999,1599226.13247000,9815,687236.31000000,925487.52887000,0,2025-08-09 09:00:00,6.84824902723736,8.871595330739309
1754744400000,1.34,1.451,1.328,1.436,1541067.9,1754747999999,2158719.87267000,14070,886980.47000000,1241538.86744000,0,2025-08-09 13:00:00,7.1641791044776015,8.283582089552237
1754748000000,1.437,1.623,1.413,1.594,2675028.2,1754751599999,4052127.67852000,23174,1506835.09000000,2283407.31708000,0,2025-08-09 14:00:00,10.925539318023663,12.943632567849683
