pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,regime_at_open,specialist,cumulative_profit,equity,peak,drawdown_abs,drawdown_pct
SOL/USDT:USDT,120.56748,120.56748,4.82,2025-04-16 18:00:00+00:00,2025-04-16 18:10:00+00:00,125.07,128.071,0.0005,0.0005,10,-0.12509534930573946,-21.104845733999998,stop_loss,128.071,-0.12,128.071,-0.12,125.0,128.14,False,SNIPER_BEAR_SHORT,5.0,True,1744826400000,1744827000000,"[{'amount': 4.82, 'safe_price': 125.07, 'ft_order_side': 'sell', 'order_filled_timestamp': 1744826400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 603.1388187}, {'amount': 4.82, 'safe_price': 128.071, 'ft_order_side': 'buy', 'order_filled_timestamp': 1744827000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 617.61087111}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),-54.35907860600001,945.640921394,1016.519278566,70.87835717200005,6.972652527750175
DOGE/USDT:USDT,120.799188,120.799188,4009.0,2025-04-16 18:00:00+00:00,2025-04-16 18:25:00+00:00,0.15066,0.15427,0.0005,0.0005,25,-0.12492855344281746,-21.117211052,stop_loss,0.15427,-0.12,0.15427,-0.12,0.15051,0.15462,False,SNIPER_BEAR_SHORT,5.0,True,1744826400000,1744827900000,"[{'amount': 4009.0, 'safe_price': 0.15066, 'ft_order_side': 'sell', 'order_filled_timestamp': 1744826400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 604.2979379699999}, {'amount': 4009.0, 'safe_price': 0.15427, 'ft_order_side': 'buy', 'order_filled_timestamp': 1744827900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 618.777664215}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),-75.47628965800001,924.523710342,1016.519278566,91.99556822400007,9.05005641937041
BTC/USDT:USDT,116.5325,116.5325,0.007,2025-04-16 18:00:00+00:00,2025-04-16 19:55:00+00:00,83237.5,84379.6,0.0005,0.0005,115,-0.07367603609583737,-12.013903789999999,airbag_1m_pump_real,85235.2,-0.12,85235.2,-0.12,83222.5,84469.1,False,SNIPER_BEAR_SHORT,5.0,True,1744826400000,1744833300000,"[{'amount': 0.007, 'safe_price': 83237.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1744826400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 582.95383125}, {'amount': 0.007, 'safe_price': 84379.6, 'ft_order_side': 'buy', 'order_filled_timestamp': 1744833300000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 590.9525286}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),-87.49019344800001,912.509806552,1016.519278566,104.00947201400004,10.231923211601634
BNB/USDT:USDT,119.88496,119.88496,1.04,2025-04-16 18:00:00+00:00,2025-04-16 19:55:00+00:00,576.37,585.1,0.0005,0.0005,115,-0.080810874059616,-13.55643016,airbag_1m_pump_real,590.2,-0.12,590.2,-0.12,576.15,585.42,False,SNIPER_BEAR_SHORT,5.0,True,1744826400000,1744833300000,"[{'amount': 1.04, 'safe_price': 576.37, 'ft_order_side': 'sell', 'order_filled_timestamp': 1744826400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 599.7245124}, {'amount': 1.04, 'safe_price': 585.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1744833300000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 608.808252}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),-101.04662360800002,898.953376392,1016.519278566,117.56590217400003,11.565535907971151
BTC/USDT:USDT,101.03964,101.03964,0.006,2025-04-20 10:45:00+00:00,2025-04-20 12:30:00+00:00,84199.7,84355.9,0.0005,0.0005,105,-0.014287348948364706,-2.02001352,airbag_1m_pump_real,86220.4,-0.12,86220.4,-0.12,83900.0,84439.6,False,SNIPER_BEAR_SHORT,5.0,True,1745145900000,1745152200000,"[{'amount': 0.006, 'safe_price': 84199.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745145900000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 505.4507991}, {'amount': 0.006, 'safe_price': 84355.9, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745152200000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 506.3884676999999}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-103.06663712800002,896.933362872,1016.519278566,119.58591569400005,11.764254571019988
ETH/USDT:USDT,114.521596,114.521596,0.362,2025-04-20 10:45:00+00:00,2025-04-20 10:50:00+00:00,1581.79,1571.06,0.0005,0.0005,5,0.028948703927318162,4.63903181,trailing_stop_loss,1619.75,-0.12,1571.06,-0.01,1567.93,1583.46,False,SNIPER_BEAR_SHORT,5.0,True,1745145900000,1745146200000,"[{'amount': 0.362, 'safe_price': 1581.79, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745145900000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 572.89428399}, {'amount': 0.362, 'safe_price': 1571.06, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745146200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 569.00808186}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-98.42760531800002,901.572394682,1016.519278566,114.94688388400004,11.307890200189336
XRP/USDT:USDT,114.81685,114.81685,279.7,2025-04-20 10:45:00+00:00,2025-04-20 10:50:00+00:00,2.0525,2.042,0.0005,0.0005,5,0.020601652792592892,3.3099278379999997,trailing_stop_loss,2.1017,-0.12,2.042,-0.01,2.038,2.0525,False,SNIPER_BEAR_SHORT,5.0,True,1745145900000,1745146200000,"[{'amount': 279.7, 'safe_price': 2.0525, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745145900000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 574.371292125}, {'amount': 279.7, 'safe_price': 2.042, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745146200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 571.4329736999999}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-95.11767748000003,904.88232252,1016.519278566,111.63695604600002,10.982276322735942
DOGE/USDT:USDT,114.803262,114.803262,3717.0,2025-04-20 10:45:00+00:00,2025-04-20 10:50:00+00:00,0.15443,0.15297,0.0005,0.0005,5,0.04231540104702354,6.79772394,trailing_stop_loss,0.15813,-0.12,0.15297,-0.01,0.15267,0.15444,False,SNIPER_BEAR_SHORT,5.0,True,1745145900000,1745146200000,"[{'amount': 3717.0, 'safe_price': 0.15443, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745145900000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 574.303318155}, {'amount': 3717.0, 'safe_price': 0.15297, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745146200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 568.873784745}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-88.31995354000003,911.68004646,1016.519278566,104.83923210600005,10.313550792061353
SOL/USDT:USDT,115.8954,115.8954,4.19,2025-04-20 10:50:00+00:00,2025-04-20 11:20:00+00:00,138.3,137.113,0.0005,0.0005,30,0.03795438929901258,6.155155663999999,trailing_stop_loss,141.619,-0.12,137.113,-0.01,136.84,138.41,False,SNIPER_BEAR_SHORT,5.0,True,1745146200000,1745148000000,"[{'amount': 4.19, 'safe_price': 138.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745146200000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 579.7667385000001}, {'amount': 4.19, 'safe_price': 137.113, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745148000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 574.790721735}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-82.16479787600002,917.835202124,1016.519278566,98.68407644199999,9.708037862421385
BNB/USDT:USDT,115.76348,115.76348,0.98,2025-04-20 10:50:00+00:00,2025-04-20 16:15:00+00:00,590.63,588.17,0.0005,0.0005,325,0.015843554914954726,2.5664632,trailing_stop_loss,604.8,-0.12,588.17,-0.01,587.0,592.13,False,SNIPER_BEAR_SHORT,5.0,True,1745146200000,1745165700000,"[{'amount': 0.98, 'safe_price': 590.63, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745146200000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 579.1068087}, {'amount': 0.98, 'safe_price': 588.17, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745165700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 576.6948032999999}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-79.59833467600002,920.401665324,1016.519278566,96.11761324200006,9.455562257273941
XRP/USDT:USDT,116.08738,116.08738,284.5,2025-04-20 10:55:00+00:00,2025-04-20 16:25:00+00:00,2.0402,2.0549,0.0005,0.0005,330,-0.04226011736290004,-6.864778717999999,airbag_1m_pump_real,2.0891,-0.12,2.0891,-0.12,2.0372,2.0598,False,SNIPER_BEAR_SHORT,5.0,True,1745146500000,1745166300000,"[{'amount': 284.5, 'safe_price': 2.0402, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745146500000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 580.72711845}, {'amount': 284.5, 'safe_price': 2.0549, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745166300000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 584.911359525}]",-0.13873539710149999,6,LATERAL,🔮 Lateral (USANDO BEAR),-86.46311339400002,913.5368866059999,1016.519278566,102.98239196000009,10.130884296191308
LINK/USDT:USDT,116.096638,116.096638,44.87,2025-04-20 10:55:00+00:00,2025-04-20 14:55:00+00:00,12.937,13.155,0.0005,0.0005,240,-0.08934126180350746,-14.513847627999999,airbag_1m_pump_real,13.247,-0.12,13.247,-0.12,12.871,13.205,False,SNIPER_BEAR_SHORT,5.0,True,1745146500000,1745160900000,"[{'amount': 44.87, 'safe_price': 12.937, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745146500000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 580.7734315949999}, {'amount': 44.87, 'safe_price': 13.155, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745160900000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 590.5599824249999}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-100.97696102200001,899.0230389779999,1016.519278566,117.4962395880001,11.558682856831954
ETH/USDT:USDT,116.023194,116.023194,0.369,2025-04-20 10:55:00+00:00,2025-04-20 14:20:00+00:00,1572.13,1578.57,0.0005,0.0005,205,-0.025504760038418957,-4.14072981,airbag_1m_pump_real,1609.86,-0.12,1609.86,-0.12,1564.69,1583.39,False,SNIPER_BEAR_SHORT,5.0,True,1745146500000,1745158800000,"[{'amount': 0.369, 'safe_price': 1572.13, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745146500000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 580.406027985}, {'amount': 0.369, 'safe_price': 1578.57, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745158800000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 582.7835761649999}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-105.11769083200001,894.882309168,1016.519278566,121.63696939800002,11.96602680960393
AVAX/USDT:USDT,115.992,115.992,30.0,2025-04-20 10:55:00+00:00,2025-04-20 11:45:00+00:00,19.332,19.252,0.0005,0.0005,50,0.015709282325830822,2.549736,trailing_stop_loss,19.795,-0.12,19.252,-0.01,19.214,19.433,False,SNIPER_BEAR_SHORT,5.0,True,1745146500000,1745149500000,"[{'amount': 30.0, 'safe_price': 19.332, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745146500000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 580.24998}, {'amount': 30.0, 'safe_price': 19.252, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745149500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 577.8487799999999}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-102.56795483200001,897.432045168,1016.519278566,119.08723339800008,11.71519674137376
DOGE/USDT:USDT,116.11964,116.11964,3796.0,2025-04-20 10:55:00+00:00,2025-04-20 13:05:00+00:00,0.15295,0.15448,0.0005,0.0005,130,-0.055068887827372334,-8.947934995999999,airbag_1m_pump_real,0.15662,-0.12,0.15662,-0.12,0.15264,0.15454,False,SNIPER_BEAR_SHORT,5.0,True,1745146500000,1745154300000,"[{'amount': 3796.0, 'safe_price': 0.15295, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745146500000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 580.8884991}, {'amount': 3796.0, 'safe_price': 0.15448, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745154300000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 586.69928304}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-111.51588982800001,888.484110172,1016.519278566,128.03516839400004,12.595449106938608
SOL/USDT:USDT,116.65584,116.65584,4.26,2025-04-20 11:25:00+00:00,2025-04-20 11:45:00+00:00,136.92,135.981,0.0005,0.0005,20,0.02932190240606719,4.786405218,trailing_stop_loss,140.206,-0.12,135.981,-0.01,135.71,137.31,False,SNIPER_BEAR_SHORT,5.0,True,1745148300000,1745149500000,"[{'amount': 4.26, 'safe_price': 136.92, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745148300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 583.5708395999999}, {'amount': 4.26, 'safe_price': 135.981, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745149500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 579.5686995299999}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-106.72948461000001,893.27051539,1016.519278566,123.24876317600001,12.12458688927834
AVAX/USDT:USDT,115.47,115.47,30.0,2025-04-20 11:50:00+00:00,2025-04-20 15:00:00+00:00,19.245,19.494,0.0005,0.0005,190,-0.06975935356610495,-11.271519,airbag_1m_pump_real,19.706,-0.12,19.706,-0.12,19.226,19.528,False,SNIPER_BEAR_SHORT,5.0,True,1745149800000,1745161200000,"[{'amount': 30.0, 'safe_price': 19.245, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745149800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 577.638675}, {'amount': 30.0, 'safe_price': 19.494, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745161200000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 585.11241}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-118.00100361000001,881.99899639,1016.519278566,134.52028217600002,13.233421639161364
SOL/USDT:USDT,117.28372,117.28372,4.31,2025-04-20 11:50:00+00:00,2025-04-20 13:35:00+00:00,136.06,136.84,0.0005,0.0005,105,-0.033695004197674315,-5.529859299999999,airbag_1m_pump_real,139.325,-0.12,139.325,-0.12,135.76,137.37,False,SNIPER_BEAR_SHORT,5.0,True,1745149800000,1745156100000,"[{'amount': 4.31, 'safe_price': 136.06, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745149800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 586.7118092999999}, {'amount': 4.31, 'safe_price': 136.84, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745156100000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 590.0752901999999}]",0.0,6,LATERAL,🔮 Lateral (USANDO BEAR),-123.53086291000001,876.46913709,1016.519278566,140.05014147600002,13.777421090681944
DOGE/USDT:USDT,113.1921,113.1921,3710.0,2025-04-20 15:55:00+00:00,2025-04-20 20:10:00+00:00,0.15255,0.15599,0.0005,0.0005,255,-0.11824303240751155,-18.728479084,airbag_1m_pump_real,0.15621,-0.12,0.15621,-0.12,0.15235,0.15608,False,SNIPER_BEAR_SHORT,5.0,True,1745164500000,1745179800000,"[{'amount': 3710.0, 'safe_price': 0.15255, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745164500000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 566.2434802499998}, {'amount': 3710.0, 'safe_price': 0.15599, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745179800000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 579.01226145}]",-0.0427433552,6,LATERAL,🔮 Lateral (USANDO BEAR),-142.259341994,857.740658006,1016.519278566,158.77862056000004,15.619833672410863
XRP/USDT:USDT,123.7124,123.7124,297.5,2025-04-21 00:05:00+00:00,2025-04-21 00:30:00+00:00,2.0792,2.1083,0.0005,0.0005,25,0.06491139293956025,16.06871876,trailing_stop_loss,1.6676,-0.99,2.1083,-0.03,2.0791,2.121,False,SUPER_BULL_FOMO,5.0,False,1745193900000,1745195400000,"[{'amount': 297.5, 'safe_price': 2.0792, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745193900000, 'ft_is_entry': True, 'ft_order_tag': 'SUPER_BULL_FOMO', 'cost': 618.871281}, {'amount': 297.5, 'safe_price': 2.1083, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745195400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 627.5328596249999}]",0.0,0,BULL,🦊 Bull (USANDO BULL),-126.19062323400001,873.809376766,1016.519278566,142.7099018,14.039074792690636
BTC/USDT:USDT,119.28,119.28,0.007,2025-04-21 00:05:00+00:00,2025-04-21 00:30:00+00:00,85200.0,86299.1,0.0005,0.0005,25,0.05943920352030557,14.1869063,trailing_stop_loss,68330.5,-0.99,86299.1,-0.03,85192.3,86820.0,False,SUPER_BULL_FOMO,5.0,False,1745193900000,1745195400000,"[{'amount': 0.007, 'safe_price': 85200.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745193900000, 'ft_is_entry': True, 'ft_order_tag': 'SUPER_BULL_FOMO', 'cost': 596.6981999999999}, {'amount': 0.007, 'safe_price': 86299.1, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745195400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 604.39574685}]",0.0,0,BULL,🦊 Bull (USANDO BULL),-112.00371693400001,887.9962830659999,1016.519278566,128.5229955000001,12.64343905816592
BNB/USDT:USDT,123.25872,123.25872,1.04,2025-04-21 00:05:00+00:00,2025-04-21 06:55:00+00:00,592.59,604.84,0.0005,0.0005,410,0.098259017776756,24.2346728,trailing_stop_loss,475.26,-0.99,604.84,-0.03,592.39,608.49,False,SUPER_BULL_FOMO,5.0,False,1745193900000,1745218500000,"[{'amount': 1.04, 'safe_price': 592.59, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745193900000, 'ft_is_entry': True, 'ft_order_tag': 'SUPER_BULL_FOMO', 'cost': 616.6017468}, {'amount': 1.04, 'safe_price': 604.84, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745218500000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 629.3481168000001}]",0.0,0,BULL,🦊 Bull (USANDO BULL),-87.76904413400001,912.2309558659999,1016.519278566,104.2883227000001,10.259355124786147
AVAX/USDT:USDT,121.241,121.241,31.0,2025-04-21 00:05:00+00:00,2025-04-21 00:25:00+00:00,19.555,19.849,0.0005,0.0005,20,0.07009995385840703,17.006476,trailing_stop_loss,15.684,-0.99,19.849,-0.03,19.555,19.968,False,SUPER_BULL_FOMO,5.0,False,1745193900000,1745195100000,"[{'amount': 31.0, 'safe_price': 19.555, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745193900000, 'ft_is_entry': True, 'ft_order_tag': 'SUPER_BULL_FOMO', 'cost': 606.5081025000001}, {'amount': 31.0, 'safe_price': 19.849, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745195100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 615.6266595}]",0.0,0,BULL,🦊 Bull (USANDO BULL),-70.76256813400002,929.237431866,1016.519278566,87.28184670000007,8.586344454099116
DOGE/USDT:USDT,123.737442,123.737442,3981.0,2025-04-21 00:05:00+00:00,2025-04-21 00:25:00+00:00,0.15541,0.15801,0.0005,0.0005,20,0.07856859164523651,19.45347498,trailing_stop_loss,0.12464,-0.99,0.15801,-0.03,0.15537,0.15896,False,SUPER_BULL_FOMO,5.0,False,1745193900000,1745195100000,"[{'amount': 3981.0, 'safe_price': 0.15541, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745193900000, 'ft_is_entry': True, 'ft_order_tag': 'SUPER_BULL_FOMO', 'cost': 618.9965536049999}, {'amount': 3981.0, 'safe_price': 0.15801, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745195100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 629.352328905}]",0.0,0,BULL,🦊 Bull (USANDO BULL),-51.309093154000024,948.690906846,1016.519278566,67.82837172000006,6.672610461031817
SOL/USDT:USDT,123.53152,123.53152,4.48,2025-04-21 00:05:00+00:00,2025-04-21 00:25:00+00:00,137.87,140.999,0.0005,0.0005,20,0.10836554233219214,26.78650688,trailing_stop_loss,110.572,-0.99,140.999,-0.03,137.86,141.85,False,SUPER_BULL_FOMO,5.0,False,1745193900000,1745195100000,"[{'amount': 4.48, 'safe_price': 137.87, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745193900000, 'ft_is_entry': True, 'ft_order_tag': 'SUPER_BULL_FOMO', 'cost': 617.9664288000001}, {'amount': 4.48, 'safe_price': 140.999, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745195100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 631.9913577599999}]",0.0,0,BULL,🦊 Bull (USANDO BULL),-24.522586274000023,975.477413726,1016.519278566,41.04186484000002,4.037490060975294
ETH/USDT:USDT,123.52695,123.52695,0.389,2025-04-21 00:05:00+00:00,2025-04-21 00:25:00+00:00,1587.75,1604.12,0.0005,0.0005,20,0.04650191039623167,11.49422256,trailing_stop_loss,1273.38,-0.99,1604.12,-0.03,1587.75,1613.8,False,SUPER_BULL_FOMO,5.0,False,1745193900000,1745195100000,"[{'amount': 0.389, 'safe_price': 1587.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745193900000, 'ft_is_entry': True, 'ft_order_tag': 'SUPER_BULL_FOMO', 'cost': 617.943567375}, {'amount': 0.389, 'safe_price': 1604.12, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745195100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 624.3146813399999}]",0.0,0,BULL,🦊 Bull (USANDO BULL),-13.028363714000022,986.9716362859999,1016.519278566,29.547642280000105,2.9067468667867127
AVAX/USDT:USDT,128.2048,128.2048,32.0,2025-04-21 01:05:00+00:00,2025-04-21 06:15:00+00:00,20.032,20.367,0.0005,0.0005,310,0.07853513838128859,20.147232,trailing_stop_loss,16.066,-0.99,20.367,-0.03,19.769,20.489,False,SUPER_BULL_FOMO,5.0,False,1745197500000,1745216100000,"[{'amount': 32.0, 'safe_price': 20.032, 'ft_order_side': 'buy', 'order_filled_timestamp': 1745197500000, 'ft_is_entry': True, 'ft_order_tag': 'SUPER_BULL_FOMO', 'cost': 641.344512}, {'amount': 32.0, 'safe_price': 20.367, 'ft_order_side': 'sell', 'order_filled_timestamp': 1745216100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 652.069872}]",0.0,0,BULL,🦊 Bull (USANDO BULL),7.118868285999977,1007.118868286,1016.519278566,9.400410280000074,0.9247645842252197
